"state","lga","code_case_management","code_smc","code_pmc","code_iptp","code_vaccine_all","code_vaccine_limited","code_irs","code_lsm","code_itn_type","code_itn_urban","itn_combined","intervention_summary"
"Anambra","Anambra West","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Anambra","Anaocha","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Anambra","Awka North","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Anambra","Awka South","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Anambra","Ayamelum","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Anambra","Dunukofia","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Anambra","Ekwusigo","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Anambra","Idemili North","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + Vaccine + LSM"
"Anambra","Idemili South","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + Vaccine + LSM"
"Anambra","Ihiala","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Anambra","Njikoka","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Anambra","Nnewi North","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Anambra","Nnewi South","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Anambra","Ogbaru","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Anambra","Onitsha North","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + Vaccine + LSM"
"Anambra","Onitsha South","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + Vaccine + LSM"
"Anambra","Orumba North","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Anambra","Orumba South","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Anambra","Oyi","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Ebonyi","Abakaliki","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Ebonyi","Afikpo North","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Ebonyi","Afikpo South","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Ebonyi","Ebonyi","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Ebonyi","Ezza North","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Ebonyi","Ezza South","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Ebonyi","Ikwo","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Ebonyi","Ishielu","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Ebonyi","Ivo","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Ebonyi","Izzi","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Ebonyi","Ohaozara","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Ebonyi","Ohaukwu","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Ebonyi","Onicha","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Enugu","Aninri","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Enugu","Awgu","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Enugu","Enugu East","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine","Urban","ITN Routine-Urban","CM + IPTp + ITN Routine-Urban + PMC + Vaccine + LSM"
"Enugu","Enugu North","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine","Urban","ITN Routine-Urban","CM + IPTp + ITN Routine-Urban + PMC + Vaccine + LSM"
"Enugu","Enugu South","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine","Urban","ITN Routine-Urban","CM + IPTp + ITN Routine-Urban + PMC + Vaccine + LSM"
"Enugu","Ezeagu","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Enugu","Igbo Etiti","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Enugu","Igbo Eze North","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Enugu","Igbo Eze South","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Enugu","Isi Uzo","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Enugu","Nkanu East","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Enugu","Nkanu West","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Enugu","Nsukka","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine","Urban","ITN Routine-Urban","CM + IPTp + ITN Routine-Urban + PMC + Vaccine + LSM"
"Enugu","Oji River","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Enugu","Udenu","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Enugu","Udi","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Enugu","Uzo Uwani","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Aboh Mbaise","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Ahiazu Mbaise","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Ehime Mbano","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Ezinihitte","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Ideato North","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Ideato South","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Ihitte/Uboma","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Ikeduru","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Isiala Mbano","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Isu","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Mbaitoli","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Ngor Okpala","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Njaba","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Nkwerre","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Nwangele","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Obowo","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Oguta","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Ohaji/Egbema","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Okigwe","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Orlu","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Orsu","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Oru East","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Oru West","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Imo","Owerri Municipal","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine","Urban","ITN Routine-Urban","CM + IPTp + ITN Routine-Urban + PMC + Vaccine + LSM"
"Imo","Owerri North","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine","Urban","ITN Routine-Urban","CM + IPTp + ITN Routine-Urban + PMC + Vaccine + LSM"
"Imo","Owerri West","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine","Urban","ITN Routine-Urban","CM + IPTp + ITN Routine-Urban + PMC + Vaccine + LSM"
"Imo","Unuimo","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Akwa Ibom","Abak","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Eastern Obolo","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Eket","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Esit Eket","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Essien Udim","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Etim Ekpo","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Etinan","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Ibeno","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Ibesikpo Asutan","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Ibiono Ibom","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Ika","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Ikono","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Ikot Abasi","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Ikot Ekpene","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Ini","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Itu","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Mbo","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Mkpat Enin","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Nsit Atai","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Nsit Ibom","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Nsit Ubium","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Obot Akara","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Okobo","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Onna","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Oron","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Oruk Anam","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Udung Uko","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Ukanafun","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Uruan","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Urue Offong/Oruko","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Akwa Ibom","Uyo","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Bayelsa","Brass","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Bayelsa","Ekeremor","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Bayelsa","Kolokuma/Opokuma","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Bayelsa","Nembe","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Bayelsa","Ogbia","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Bayelsa","Sagbama","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Bayelsa","Southern Ijaw","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Bayelsa","Yenegoa","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Abi","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Akamkpa","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Akpabuyo","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Bakassi","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Bekwara","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Biase","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Boki","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Calabar Municipal","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Calabar South","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Etung","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Ikom","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Obanliku","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Obubra","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Obudu","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Odukpani","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Ogoja","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Cross River","Yakurr","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
