"spatial_level_1","spatial_level_2","spatial_level_3","lga","code_case_management","code_smc","code_pmc","code_iptp","code_vaccine","code_vaccine_priority","code_vaccine_1","code_vaccine_1_priority","code_vaccine_2","code_vaccine_3","code_vaccine_4","code_vaccine_5","code_urban_nets","code_nets","code_irs","code_lsm","code_intervention_counts","code_intervention_mix","pop_2006_census","pop_annual_growth_percent","pop_2025_projected","pop_percent_pop_u5","pop_number_children_u5","pop_u5_smc_population","pop_u5_smc_pop_coded","pop_number_pw","pop_number_pw_children_u5","pop_number_children_u1","pop_number_children_1_2_yrs","pop_number_children_0_2_yrs","pop_number_children_5_36_mons","admin_number_states","admin_proportion_states","admin_number_lgas","admin_proportion_lgas","admin_number_wards","admin_proportion_wards","admin_landmass_sqkm","admin_landmass_2perc_coverage_sqkm","admin_landmass_2perc_coverage_hectares","admin_number_phc","admin_proportion_phc","admin_number_shf","admin_number_thf","admin_number_shf_thf","admin_proportion_shf_thf","admin_number_total_hf","admin_proportion_total_hf","prev_u5_state","itn_campaign_eligable","itn_campaign_net_quantity","itn_campaign_net_proportion","itn_campaign_bale_quantity","itn_campaign_bale_proportion","itn_routine_eligable","itn_routine_net_quantity","itn_routine_net_quantity_eligable","itn_routine_net_proportion","lsm_bti_kg_quantity","lsm_bti_kg_proprotion","smc_eligable","smc_spaq_quantity_3_11_months","smc_spaq_quantity_12_59_months","smc_sqaq_quantity","pmc_eligable","pmc_sp_quantity_u1","pmc_sp_quantity_1_2_years","pmc_sp_total_quantity","iptp_sp_total_quantity","vacc_total_dose_quantity","cm_rdt_kit_quantity","cm_act_packs_quantity","cm_iv_artesunate_quantity","cm_ras_quantity","itn_campaign_net_procurement_cost","itn_campaign_net_distribution_procurement_cost","itn_campaign_campaign_cost","itn_campaign_storage_hardware_cost","itn_campaign_total_cost","itn_routine_net_procurement_cost","itn_routine_net_operational_cost","itn_routine_total_cost","irs_total_cost","lsm_bti_procurement_cost","lsm_operational_cost","lsm_total_cost","ento_surveillance_equipment_procurement_cost","ento_surveillance_total_cost","smc_spaq_3_11_months_procurement_cost","smc_spaq_12_59_months_procurement_cost","smc_spaq_total_procurement_cost","smc_campaign_cost","smc_total_cost","pmc_cost_per_child","pmc_total_cost","iptp_sp_procurement_cost","iptp_sp_distribution_cost","iptp_total_cost","vacc_procurement_cost","vacc_operational_cost","vacc_total_cost","cm_rdt_kits_procurement_cost","cm_rdt_kits_distribution_cost","cm_rdt_kits_total_cost","cm_al_procurement_cost","cm_al_distribution_cost","cm_al_total_cost","cm_iv_artesunate_procurement_cost","cm_iv_artesunate_distribution_cost","cm_iv_artesunate_total_cost","cm_ras_prcurement_cost","cm_ras_distribution_cost","cm_ras_total_cost","cm_eqa_national_cost","cm_public_total_cost","cm_private_total_cost","gf_wd_malaria_long_haul_distribution","gf_wd_malaria_warehouse_axial","gf_wd_malaria_warehouse_wib","gf_wd_total_cost","ss_sbc_total_cost","me_national_level_cost","me_state_level_cost","me_total_cost","cb_national_level_cost","cb_state_level_cost","cb_shf_thf_level_cost","cb_lga_phc_level_cost","cb_total_cost","gc_national_level_cost","gc_state_level_cost","gc_lga_level_cost","gc_total_cost","rm_total_cost","cost_total_ngn","cost_total_usd"
1,1,11,"Kwande","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",248642,3.04,439223.57324357,18.4,80817.1374768168,76776.280602976,0,21961.1786621785,102778.316138995,17568.9429297428,17568.9429297428,35137.8858594856,14055.1543437942,NA,NA,1,0.00129198966408269,15,0.00170435177820702,NA,NA,NA,44,0.00161225312374043,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,36183.4497918517,36183.4497918517,0.00214481324132015,NA,NA,0,0,0,0,1,134402.413412532,268804.826825065,403207.240237597,53211.7884193361,50531.090896809,129236.959629346,100404.923154313,9726.7293052638,778.196798323179,0,0,0,NA,0,255889361.686252,15665986.71319,271555348.399441,0,NA,NA,NA,NA,NA,0,0,0,0,0,183841419.187489,183841419.187489,35758322.0757616,0,35758322.0757616,323398977.653018,18937471.1540307,342336448.807049,70304906.2063192,0,70304906.2063192,69078587.2998492,0,69078587.2998492,23188523.241593,0,23188523.241593,958738.47246152,0,958738.47246152,NA,163530755.220223,223066774.851226,473520,683280,2101920,3258720,25442154.3006477,NA,4681778,4681778,NA,NA,NA,21985392,21985392,NA,0,1440000,1440000,NA,1273638392.84184,796023.995526148
1,1,12,"Logo","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",169570,3.04,299543.68656507,18.4,55116.0383279728,52360.2364115742,52360.2364115742,14977.1843282535,70093.2226562263,11981.7474626028,11981.7474626028,23963.4949252056,9585.39797008223,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,34,0.00124583195925397,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,24676.5533626833,24676.5533626833,0.00146272947181353,NA,NA,1,43651.9023557545,186733.137855172,230385.040210926,0,0,0,0,36289.6170488768,34461.4227820396,88137.6084665831,68474.6053332774,6633.47901116296,530.718185550556,0,0,0,NA,0,174512588.625967,10683960.7425762,185196549.368543,0,NA,NA,NA,NA,NA,20254482.2097538,92619636.5190667,112874118.72882,111422582.084039,224296700.812859,0,0,24386622.8327752,0,24386622.8327752,220553103.018084,12915062.5541501,233468165.572234,47946859.120364,0,47946859.120364,47110528.5850155,0,47110528.5850155,15814214.3566932,0,15814214.3566932,653844.816142486,0,653844.816142486,NA,111525446.878215,152128091.84097,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,16988712,16988712,NA,0,1440000,1440000,NA,971073503.506028,606920.939691268
1,1,13,"Makurdi","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",300377,3.04,530612.926457251,18.4,97632.7784681341,92751.1395447274,92751.1395447274,26530.6463228625,124163.424790997,21224.51705829,21224.51705829,42449.03411658,16979.613646632,NA,NA,1,0.00129198966408269,11,0.00124985797068515,NA,NA,NA,30,0.00109926349345938,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,43712.1487847067,43712.1487847067,0.0025910850418997,NA,NA,1,77325.1605467622,330779.853450038,408105.013996801,0,0,0,0,64283.5778751575,61045.1069823714,156127.324517113,121296.199364238,11750.5721822026,940.116390995574,0,0,0,NA,0,309132321.953778,18925612.2897494,328057934.243527,0,NA,NA,NA,NA,NA,35878873.6375492,164066807.564355,199945681.201904,197374423.180146,397320104.38205,0,0,43198564.643749,0,43198564.643749,390688679.750327,22877795.2752724,413566475.025599,84933264.7402111,0,84933264.7402111,83451785.3675839,0,83451785.3675839,28013364.7804473,0,28013364.7804473,1158223.41415599,0,1158223.41415599,NA,197556638.302398,269480331.679631,347248,501072,1541408,2389728,18657579.8204749,NA,4681778,4681778,NA,NA,NA,14990040,14990040,NA,0,1440000,1440000,NA,1688949446.09743,1055593.40381089
1,1,14,"Obi1","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",98707,3.04,174364.915195957,18.4,32083.144396056,30478.9871762532,0,8718.24575979783,40801.3901558538,6974.59660783826,6974.59660783826,13949.1932156765,5579.67728627061,NA,NA,1,0.00129198966408269,12,0.00136348142256562,NA,NA,NA,47,0.00172217947308637,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,14364.2658062769,14364.2658062769,0.000851457439253982,NA,NA,0,0,0,0,1,53355.6640499627,106711.328099925,160066.992149888,21124.2509290764,20060.0557796001,51305.0593790825,39859.1901199022,3861.35998558037,308.932004134804,0,0,0,NA,0,101584089.670952,6219152.63913113,107803242.310083,0,NA,NA,NA,NA,NA,0,0,0,0,0,72982179.0515659,72982179.0515659,14195496.7267485,0,14195496.7267485,128384355.36714,7517880.99034318,135902236.357483,27909952.3688965,0,27909952.3688965,27423122.8698539,0,27423122.8698539,9205482.43501869,0,9205482.43501869,380604.235813978,0,380604.235813978,NA,64919161.909583,88554034.0941593,378816,546624,1681536,2606976,20353723.4405181,NA,4681778,4681778,NA,NA,NA,23484396,23484396,NA,0,1440000,1440000,NA,534316247.890141,333947.654931338
1,1,15,"Ogbadibo","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",130988,3.04,231388.974557913,18.4,42575.571318656,40446.7927527232,0,11569.4487278957,54145.0200465517,9255.55898231653,9255.55898231653,18511.1179646331,7404.44718585323,NA,NA,1,0.00129198966408269,13,0.00147710487444609,NA,NA,NA,44,0.00161225312374043,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,19061.9353179876,19061.9353179876,0.00112991689599522,NA,NA,0,0,0,0,1,70805.0262147215,141610.052429443,212415.078644164,28032.6965736762,26620.4685225795,68083.7946442224,52894.6842212381,5124.17378495143,409.964697109726,0,0,0,NA,0,134806009.075533,8253055.66874191,143059064.744275,0,NA,NA,NA,NA,NA,0,0,0,0,0,96850169.3862291,96850169.3862291,18837972.2334113,0,18837972.2334113,170370996.391654,9976518.33368527,180347514.725339,37037584.374938,0,37037584.374938,36391542.8336027,0,36391542.8336027,12216030.6077404,0,12216030.6077404,505076.515756749,0,505076.515756749,NA,86150234.3320379,117514622.244884,410384,592176,1821664,2824224,22049867.0605613,NA,4681778,4681778,NA,NA,NA,21985392,21985392,NA,0,1440000,1440000,NA,692916614.726737,433072.884204211
1,1,16,"Ohimini","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",70688,3.04,124869.635642576,18.4,22976.012958234,21827.2123103223,0,6243.48178212881,29219.4947403628,4994.78542570305,4994.78542570305,9989.5708514061,3995.82834056244,NA,NA,1,0.00129198966408269,11,0.00124985797068515,NA,NA,NA,29,0.00106262137701074,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,10286.8208061647,10286.8208061647,0.000609762463310459,NA,NA,0,0,0,0,1,38210.1085066283,76420.2170132567,114630.325519885,15127.9144303297,14365.8020499901,36741.5891212233,28544.7479023336,2765.27312815408,221.23846848026,0,0,0,NA,0,72748398.0939573,4453782.0190554,77202180.1130127,0,NA,NA,NA,NA,NA,0,0,0,0,0,52265434.799934,52265434.799934,10165958.5705208,0,10165958.5705208,91941131.9581429,5383852.93287587,97324984.8910188,19987424.5296945,0,19987424.5296945,19638786.6050456,0,19638786.6050456,6592411.30179826,0,6592411.30179826,272565.797980067,0,272565.797980067,NA,46491188.2345184,63417058.1827827,347248,501072,1541408,2389728,18657579.8204749,NA,4681778,4681778,NA,NA,NA,14490372,14490372,NA,0,1440000,1440000,NA,386136534.612262,241335.334132664
1,1,17,"Oju","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",168491,3.04,297637.643999736,18.4,54765.3264959514,52027.0601711538,0,14881.8821999868,69647.2086959382,11905.5057599894,11905.5057599894,23811.0115199789,9524.40460799154,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,63,0.0023084533362647,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,24519.5326569079,24519.5326569079,0.00145342189912917,NA,NA,0,0,0,0,1,91077.1190639191,182154.238127838,273231.357191757,36058.7006320829,34242.1394466512,87576.7753030787,68038.8908840553,6591.26916358943,527.341144079724,0,0,0,NA,0,173402138.174074,10615977.0565395,184018115.230614,0,NA,NA,NA,NA,NA,0,0,0,0,0,124579212.523705,124579212.523705,24231446.9995703,0,24231446.9995703,219149689.689331,12832882.0240096,231982571.713341,47641765.8786888,0,47641765.8786888,46810757.0432143,0,46810757.0432143,15713586.0775703,0,15713586.0775703,649684.300976963,0,649684.300976963,NA,110815793.30045,151160077.386194,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,31479084,31479084,NA,0,1440000,1440000,NA,881349515.354306,550843.447096441
1,1,18,"Okpokwu","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",175596,3.04,310188.55449714,18.4,57074.6940274737,54220.9593261,0,15509.427724857,72584.1217523307,12407.5421798856,12407.5421798856,24815.0843597712,9926.03374390847,NA,NA,1,0.00129198966408269,12,0.00136348142256562,NA,NA,NA,54,0.00197867428822689,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,25553.4827167172,25553.4827167172,0.00151471041064202,NA,NA,0,0,0,0,1,94917.6976761248,189835.39535225,284753.093028374,37579.2392245949,35686.0765160997,91269.7499339396,70907.9837123441,6869.21259918719,549.578289260692,0,0,0,NA,0,180714233.133015,11063636.0827588,191777869.215773,0,NA,NA,NA,NA,NA,0,0,0,0,0,129832521.632091,129832521.632091,25253248.9411098,0,25253248.9411098,228390886.817028,13374024.4398097,241764911.256838,49650744.0826764,0,49650744.0826764,48784692.9139257,0,48784692.9139257,16376203.2445474,0,16376203.2445474,677080.464323618,0,677080.464323618,NA,115488720.705473,157534259.685716,378816,546624,1681536,2606976,20353723.4405181,NA,4681778,4681778,NA,NA,NA,26982072,26982072,NA,0,1440000,1440000,NA,915109104.877519,571943.190548449
1,1,19,"Oturkpo","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",266411,3.04,470612.331671208,18.4,86592.6690275024,82263.0355761272,0,23530.6165835604,110123.285611063,18824.4932668483,18824.4932668483,37648.9865336967,15059.5946134787,NA,NA,1,0.00129198966408269,13,0.00147710487444609,NA,NA,NA,46,0.00168553735663772,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,38769.2708492411,38769.2708492411,0.00229809058981726,NA,NA,0,0,0,0,1,144007.37349139,288014.74698278,432022.120474169,57014.525963368,54142.2545543785,138472.774719531,107580.280010873,10421.8421704484,833.810004898916,0,0,0,NA,0,274176288.544156,16785543.8190155,290961832.363171,0,NA,NA,NA,NA,NA,0,0,0,0,0,196979497.94145,196979497.94145,38313761.7237865,0,38313761.7237865,346510424.769421,20290822.2569657,366801247.026386,75329189.6273828,0,75329189.6273828,74015232.8292892,0,74015232.8292892,24845672.3534882,0,24845672.3534882,1027253.94417253,0,1027253.94417253,NA,175217348.754333,239008062.012411,410384,592176,1821664,2824224,22049867.0605613,NA,4681778,4681778,NA,NA,NA,22984728,22984728,NA,0,1440000,1440000,NA,1358438122.8821,849023.826801312
1,1,20,"Tarka","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",79280,3.04,140047.316570612,18.4,25768.7062489927,24480.270936543,24480.270936543,7002.36582853062,32771.0720775233,5601.89266282449,5601.89266282449,11203.785325649,4481.51413025959,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,27,0.000989337144113444,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,11537.1654808842,11537.1654808842,0.000683878000385542,NA,NA,1,20408.8153492022,87304.3767715872,107713.192120789,0,0,0,0,16966.6853785159,16111.9396011093,41207.4635798237,32014.3109678731,3101.3871321873,248.129608718807,0,0,0,NA,0,81590835.7979988,4995131.25948834,86585967.0574871,0,NA,NA,NA,NA,NA,9469690.09606227,43302970.9455187,52772661.041581,52094016.0855258,104866677.127107,0,0,11401612.6566163,0,11401612.6566163,103116412.144092,6038250.62978722,109154662.773879,22416860.2409769,0,22416860.2409769,22025846.0000002,0,22025846.0000002,7393707.10738126,0,7393707.10738126,305695.683338894,0,305695.683338894,NA,52142109.0316973,71125288.2063577,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,13491036,13491036,NA,0,1440000,1440000,NA,471850567.053576,294906.604408485
1,1,21,"Ukum","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",216983,3.04,383298.270578219,18.4,70526.8817863922,67000.5376970726,67000.5376970726,19164.9135289109,89691.7953153032,15331.9308231287,15331.9308231287,30663.8616462575,12265.544658503,NA,NA,1,0.00129198966408269,13,0.00147710487444609,NA,NA,NA,131,0.00480011725477264,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,31576.296386714,31576.296386714,0.00187171922499566,NA,NA,1,55857.2903748226,238945.075492297,294802.36586712,0,0,0,0,46436.456779598,44097.08615625,112781.522072917,87620.6008670787,8488.24778132437,679.110833610405,0,0,0,NA,0,223307572.199258,13671273.5378098,236978845.737068,0,NA,NA,NA,NA,NA,25917782.1154627,118516757.627037,144434539.7425,142577142.940031,287011682.68253,0,0,31205299.1810112,0,31205299.1810112,282221347.833773,16526207.5731978,298747555.40697,61353148.1542369,0,61353148.1542369,60282973.5446271,0,60282973.5446271,20235983.2149458,0,20235983.2149458,836664.561780061,0,836664.561780061,NA,142708769.47559,194664208.008074,410384,592176,1821664,2824224,22049867.0605613,NA,4681778,4681778,NA,NA,NA,65456508,65456508,NA,0,1440000,1440000,NA,1284944513.55181,803090.320969878
1,1,22,"Ushongo","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",191935,3.04,339051.232416505,18.4,62385.4267646368,59266.155426405,0,16952.5616208252,79337.9883854621,13562.0492966602,13562.0492966602,27124.0985933204,10849.6394373281,NA,NA,1,0.00129198966408269,11,0.00124985797068515,NA,NA,NA,69,0.00252830603495658,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,27931.2040435608,27931.2040435608,0.00165565242184661,NA,NA,0,0,0,0,1,103749.67711945,207499.354238901,311249.031358351,41075.9429632374,39006.6237050821,99762.2921568298,77505.8876843935,7508.38470252736,600.71589870641,0,0,0,NA,0,197529478.669133,12093094.3275718,209622572.996705,0,NA,NA,NA,NA,NA,0,0,0,0,0,141913284.126377,141913284.126377,27603033.8704294,0,27603033.8704294,249642388.557975,14618461.5871369,264260850.145112,54270687.0629656,0,54270687.0629656,53324050.857846,0,53324050.857846,17899989.5768822,0,17899989.5768822,740082.000273091,0,740082.000273091,NA,126234809.497967,172192636.123704,347248,501072,1541408,2389728,18657579.8204749,NA,4681778,4681778,NA,NA,NA,34477092,34477092,NA,0,1440000,1440000,NA,1001083636.58077,625677.272862981
1,1,23,"Vandeikya","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",234567,3.04,414360.228380661,18.4,76242.2820220417,72430.1679209396,0,20718.0114190331,96960.2934410747,16574.4091352265,16574.4091352265,33148.8182704529,13259.5273081812,NA,NA,1,0.00129198966408269,12,0.00136348142256562,NA,NA,NA,32,0.00117254772635667,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,34135.1954509909,34135.1954509909,0.00202340074314374,NA,NA,0,0,0,0,1,126794.229884482,253588.459768965,380382.689653447,50199.6025376179,47670.6525783729,121921.179484467,94721.2522805384,9176.1235549417,734.145029368623,0,0,0,NA,0,241404106.71833,14779174.4972806,256183281.21561,0,NA,NA,NA,NA,NA,0,0,0,0,0,173434617.540688,173434617.540688,33734133.1486441,0,33734133.1486441,305092172.646357,17865468.4091486,322957641.055506,66325121.7979975,0,66325121.7979975,65168221.7290873,0,65168221.7290873,21875879.1001148,0,21875879.1001148,904466.692151292,0,904466.692151292,NA,154273689.319351,210439524.201573,378816,546624,1681536,2606976,20353723.4405181,NA,4681778,4681778,NA,NA,NA,15989376,15989376,NA,0,1440000,1440000,NA,1193487763.92189,745929.852451181
1,2,1,"Abaji","X","X",NA,"X","X",NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+SMC",58642,9.28,316578.789401845,15.7,49702.8699360897,47217.7264392852,47217.7264392852,15828.9394700922,65531.8094061819,12663.1515760738,12663.1515760738,25326.3031521476,10130.521260859,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,37,0.0013557583085999,NA,NA,NA,NA,NA,NA,NA,0,166194.127181362,0.00177809907923911,3323.88254362724,0.00178328393556733,1,16921.3474894913,16921.3474894913,0.00100303123016793,NA,NA,1,39364.672989383,168393.323343472,207757.996332855,0,0,0,0,25436.7532273111,36421.2500370404,29837.8270062719,78314.8036315435,7586.76041536359,606.920816601908,1175324867.42659,26271964.0540771,97057370.2739155,NA,1298654201.75459,119667771.670911,7326266.74528246,126994038.416193,0,NA,NA,NA,NA,NA,18265207.8312259,83523088.5072284,101788296.338454,100479320.961201,202267617.299656,0,0,17093498.292069,0,17093498.292069,233095997.291593,13649544.4632039,246745541.754797,16231777.9301889,0,16231777.9301889,53880585.0308523,0,53880585.0308523,18086837.2809399,0,18086837.2809399,747726.459255314,0,747726.459255314,NA,88946926.7012363,121329495.760315,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,18487716,18487716,NA,NA,1440000,1440000,NA,2143602250.17928,1339751.40636205
1,2,2,"Abuja Municipal","X","X",NA,"X","X",NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+SMC",776298,9.28,4190844.12289952,15.7,657962.527295224,625064.400930463,625064.400930463,209542.206144976,867504.7334402,167633.764915981,167633.764915981,335267.529831961,134107.011932785,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,77,0.00282144296654575,NA,NA,NA,NA,NA,NA,NA,0,2200064.26354212,0.0235383301902248,44001.2852708424,0.0236069668942575,1,224003.41416386,224003.41416386,0.0132780453926691,NA,NA,1,521106.321617817,2229177.04247622,2750283.36409404,0,0,0,0,336729.658893884,482141.529300747,394990.713640647,1036724.96554619,100432.913900036,8034.36813352935,15558854471.7699,347786111.511407,1284837529.9086,NA,17191478113.1899,1584152174.42421,96984519.9998172,1681136694.42403,0,NA,NA,NA,NA,NA,241793327.460949,1105671814.77413,1347465142.23508,1330137033.24475,2677602175.47983,0,0,226282332.409137,0,226282332.409137,3085705748.53295,180691553.284272,3266397301.81722,214874948.733838,0,214874948.733838,713266778.047825,0,713266778.047825,239432072.70419,0,239432072.70419,9898341.71527201,0,9898341.71527201,NA,1177472141.20113,1606149942.01666,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,38474436,38474436,NA,NA,1440000,1440000,NA,27888076350.7383,17430047.7192115
1,2,3,"Bwari","X","X",NA,"X","X",NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+SMC",229274,9.28,1237735.50290438,15.7,194324.473955988,184608.250258188,184608.250258188,61886.775145219,256211.249101207,49509.4201161752,49509.4201161752,99018.8402323503,39607.5360929401,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,54,0.00197867428822689,NA,NA,NA,NA,NA,NA,NA,0,649773.06905255,0.00695187558905679,12995.461381051,0.00697214694320222,1,66157.7883480376,66157.7883480376,0.00392157467797008,NA,NA,1,153904.983373142,658371.317762886,812276.301136028,0,0,0,0,99450.6694764593,142397.013761338,116657.650643498,306189.220828391,29662.1347749407,2372.89252251945,4595195144.33963,102716112.795172,379467472.326689,NA,5077378729.46149,467867887.89735,28643676.5757971,496511564.473147,0,NA,NA,NA,NA,NA,71411910.5810934,326552174.114224,397964084.695317,392846353.024428,790810437.719745,0,0,66830850.3703119,0,66830850.3703119,911340876.556609,53365943.474926,964706820.031535,63461762.1016698,0,63461762.1016698,210658184.447386,0,210658184.447386,70714531.0656223,0,70714531.0656223,2923403.63935921,0,2923403.63935921,NA,347757881.254037,474364769.464727,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,26982072,26982072,NA,NA,1440000,1440000,NA,8268426338.97543,5167766.46185964
1,2,4,"Gwagwalada","X","X",NA,"X","X",NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+SMC",158618,9.28,856299.144253979,15.7,134438.965647875,127717.017365481,127717.017365481,42814.957212699,177253.922860574,34251.9657701592,34251.9657701592,68503.9315403183,27401.5726161273,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,33,0.00120918984280532,NA,NA,NA,NA,NA,NA,NA,0,449530.712889282,0.00480949694332986,8990.61425778565,0.00482352121844104,1,45769.7605144457,45769.7605144457,0.00271305220945357,NA,NA,1,106475.660793117,455479.215615,561954.876408117,0,0,0,0,68802.6827770136,98514.133869501,80706.9411698243,211830.045401387,20521.0730119052,1641.6316989148,3179081201.55301,71061805.4351761,262525936.327341,NA,3512668943.31552,323683752.377077,19816475.8808228,343500228.2579,0,NA,NA,NA,NA,NA,49404705.4291017,225917691.293605,275322396.722706,271781810.515055,547104207.237761,0,0,46235403.1597047,0,46235403.1597047,630490448.797754,36920013.7045885,667410462.502343,43904576.1012704,0,43904576.1012704,145739071.594143,0,145739071.594143,48922239.2794947,0,48922239.2794947,2022490.28877186,0,2022490.28877186,NA,240588377.26368,328178472.05944,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,16489044,16489044,NA,NA,1440000,1440000,NA,5725258351.99678,3578286.46999799
1,2,5,"Kuje","X","X",NA,"X","X",NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+SMC",97233,9.28,524912.271578555,15.7,82411.2266378331,78290.6653059414,78290.6653059414,26245.6135789277,108656.840216761,20996.4908631422,20996.4908631422,41992.9817262844,16797.1926905137,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,48,0.00175882158953501,NA,NA,NA,NA,NA,NA,NA,0,275562.797452771,0.00294822665958966,5511.25594905542,0.00295682355490977,1,28056.9110952168,28056.9110952168,0.0016631038437113,NA,NA,1,65269.6914971638,279209.235848978,344478.927346142,0,0,0,0,42176.1165470335,60389.267160935,49473.4394001029,129852.039519557,12579.439232411,1006.32194946716,1948780103.586,43560961.1007482,160928673.712418,NA,2153269738.39916,198418478.954975,12147520.4536689,210565999.408644,0,NA,NA,NA,NA,NA,30285136.1320143,138487781.194764,168772917.326778,166602534.276125,335375451.602903,0,0,28342350.524074,0,28342350.524074,386491304.946173,22632007.0391649,409123311.985338,26913551.0979512,0,26913551.0979512,89338203.4089025,0,89338203.4089025,29989383.8773854,0,29989383.8773854,1239788.66363309,0,1239788.66363309,NA,147480927.047872,201173746.824166,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,23984064,23984064,NA,NA,1440000,1440000,NA,3532398803.99259,2207749.25249537
